transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
5055,5,2433,2017-06-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,451.6500000000001,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
6488,17,2433,2017-12-04,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367.0,1305.25,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
11611,89,2433,2017-11-22,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38991.0,1230.27,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
11625,14,2433,2017-09-29,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37499.0,737.1700000000001,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
12960,22,2433,2017-03-10,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,143.82,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
14463,61,2433,2017-02-18,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,64.50999999999999,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
19391,66,2433,2017-06-20,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,34586.0,574.6200000000001,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
19703,62,2433,2017-01-26,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,42404.0,409.8600000000001,Burty,Strutz,Male,38,1976-07-19,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0,47
3923,16,2837,2017-11-19,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
6178,74,2837,2017-04-02,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
9399,42,2837,2017-07-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.0999999999999,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
13440,64,2837,2017-07-30,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
15222,5,2837,2017-02-08,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
15646,33,2837,2017-01-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
16103,100,2837,2017-08-24,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Caitrin,MacTavish,Female,81,1987-12-04,Missing,Retail,Mass Customer,N,No,10.0,36
3933,57,3134,2017-07-25,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
4185,1,3134,2017-04-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
9382,63,3134,2017-10-27,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
18372,64,3134,2017-03-31,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
18686,93,3134,2017-08-20,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999999,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
18766,57,3134,2017-01-24,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
19003,21,3134,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,690.49,Pierette,Roseman,Female,53,1995-01-20,Missing,Manufacturing,Mass Customer,N,No,5.0,29
3949,48,1924,2017-10-30,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470.0,812.44,Eolande,Kauscher,Female,94,1965-12-01,VP Product Management,Missing,Mass Customer,N,Yes,14.0,58
4296,38,1924,2017-12-05,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,751.02,Eolande,Kauscher,Female,94,1965-12-01,VP Product Management,Missing,Mass Customer,N,Yes,14.0,58
14811,69,1924,2017-03-09,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922.0,198.22000000000003,Eolande,Kauscher,Female,94,1965-12-01,VP Product Management,Missing,Mass Customer,N,Yes,14.0,58
3952,10,1994,2017-07-10,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
4540,45,1994,2017-08-14,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
5694,90,1994,2017-07-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
12628,62,1994,2017-07-05,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
14928,97,1994,2017-06-11,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
19494,96,1994,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Gray,McLorinan,Female,71,1986-04-25,Missing,Manufacturing,High Net Worth,N,No,11.0,37
3954,5,7,2017-04-21,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258.0,114.93,Fina,Merali,Female,6,1976-02-23,Missing,Financial Services,Affluent Customer,N,Yes,11.0,47
18369,72,7,2017-02-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,90.09999999999997,Fina,Merali,Female,6,1976-02-23,Missing,Financial Services,Affluent Customer,N,Yes,11.0,47
18549,22,7,2017-02-24,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,42404.0,15.080000000000004,Fina,Merali,Female,6,1976-02-23,Missing,Financial Services,Affluent Customer,N,Yes,11.0,47
3961,65,1568,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0,1028.76,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,43
10281,1,1568,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,37659.0,448.68,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,43
14047,3,1568,2017-08-13,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0,1702.5499999999995,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,43
15679,21,1568,2017-05-02,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,42696.0,690.49,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,43
3964,99,811,2017-07-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Ive,Chapelhow,Male,6,1984-01-13,Nurse Practicioner,Missing,Mass Customer,N,No,8.0,40
7544,91,811,2017-02-07,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999,Ive,Chapelhow,Male,6,1984-01-13,Nurse Practicioner,Missing,Mass Customer,N,No,8.0,40
8290,22,811,2017-06-24,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Ive,Chapelhow,Male,6,1984-01-13,Nurse Practicioner,Missing,Mass Customer,N,No,8.0,40
3967,12,3369,2017-02-27,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
10763,20,3369,2017-06-26,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
13566,16,3369,2017-08-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,182.81000000000017,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
17700,12,3369,2017-04-24,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
18464,66,3369,2017-10-15,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
19377,72,3369,2017-03-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Cathrin,Rosencrantz,Female,90,1977-01-02,Research Associate,Missing,Mass Customer,N,No,10.0,47
3968,33,1539,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,144.26,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
6310,45,1539,2017-06-13,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0,356.5,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
9066,70,1539,2017-07-17,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
12376,89,1539,2017-10-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36833.0,1305.25,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
15171,7,1539,2017-04-02,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0,745.94,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
15517,6,1539,2017-01-05,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,91.15,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
18852,34,1539,2017-03-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361.0,309.80999999999995,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
19505,59,1539,2017-02-03,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,38647.0,327.9799999999999,Filberte,Godmer,Male,3,1977-11-17,Account Executive,Missing,Mass Customer,N,Yes,16.0,46
3971,69,2090,2017-07-20,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Stanton,Schimoni,Male,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,59
7030,6,2090,2017-07-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549.0,91.15,Stanton,Schimoni,Male,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,59
3973,7,2742,2017-07-24,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0,144.26,Osgood,Risby,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,44
11083,34,2742,2017-04-20,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345.0,1069.5500000000002,Osgood,Risby,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,44
12496,23,2742,2017-09-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0,817.36,Osgood,Risby,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,44
3974,85,156,2017-03-01,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,44
4974,79,156,2017-01-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38339.0,737.5699999999999,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,44
5758,3,156,2017-12-14,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0,1702.5499999999995,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,44
6277,2,156,2017-06-18,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38258.0,17.869999999999997,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,44
10406,72,156,2017-10-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499.0,90.09999999999997,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,44
3975,0,2720,2017-04-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,110.80999999999996,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,40
9067,7,2720,2017-08-04,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,40
9091,35,2720,2017-07-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,40
19791,0,2720,2017-07-10,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Shirline,Yellowlee,Female,0,1983-09-02,Account Coordinator,Retail,High Net Worth,N,No,10.0,40
3977,9,1361,2017-07-05,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
11217,20,1361,2017-09-19,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
13046,7,1361,2017-12-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
13275,77,1361,2017-11-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.2099999999999,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
15825,20,1361,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,195.33999999999992,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
18168,66,1361,2017-11-03,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
19077,75,1361,2017-04-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02,Gradeigh,Saltmarshe,Male,56,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,19.0,59
3978,45,2002,2017-08-05,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0,52
9644,26,2002,2017-06-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0,52
14509,97,2002,2017-09-24,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0,52
3979,54,1616,2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,39031.0,1028.76,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
4455,91,1616,2017-06-16,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,42458.0,128.45999999999992,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
8070,38,1616,2017-12-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37337.0,1702.5499999999995,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
11193,79,1616,2017-04-26,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,33455.0,1408.91,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
13805,93,1616,2017-02-06,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,35052.0,583.2700000000001,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
14002,13,1616,2017-07-30,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,37823.0,751.02,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
14965,31,1616,2017-06-05,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,39031.0,547.28,Shamus,Attenbrough,Male,75,1955-08-16,Media Manager II,Retail,High Net Worth,N,Yes,19.0,68
3981,39,3209,2017-02-05,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,59
5306,87,3209,2017-12-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,59
6275,22,3209,2017-01-25,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,59
19526,22,3209,2017-04-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,59
3982,53,232,2017-01-23,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
4375,7,232,2017-01-02,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,745.94,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
6078,22,232,2017-03-04,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
8709,73,232,2017-08-08,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,1612.25,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
14876,84,232,2017-07-19,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
15996,22,232,2017-08-11,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000004,Zaria,Koeppke,Female,94,1987-11-11,Professor,Retail,Mass Customer,N,No,12.0,36
3988,74,2902,2017-06-17,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35052.0,827.1599999999999,Stacia,Gritsaev,Female,57,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,49
14125,90,2902,2017-06-01,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,40303.0,72.59999999999997,Stacia,Gritsaev,Female,57,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,49
3993,98,1909,2017-08-15,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,143.36,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
4516,43,1909,2017-02-28,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0,502.47,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
11223,90,1909,2017-10-16,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,72.59999999999997,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
14295,4,1909,2017-09-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649.0,451.6500000000001,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
15794,63,1909,2017-11-01,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410.0,1383.61,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
17728,35,1909,2017-07-30,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560.0,903.11,Drucill,Laurand,Female,32,1984-12-11,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0,39
3996,17,1622,2017-10-13,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25,Pietrek,Crowe,Male,44,1978-05-30,Senior Quality Engineer,Missing,High Net Worth,N,No,16.0,45
